@relation digTest5k

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute f39 numeric
@attribute f40 numeric
@attribute f41 numeric
@attribute f42 numeric
@attribute f43 numeric
@attribute f44 numeric
@attribute f45 numeric
@attribute f46 numeric
@attribute f47 numeric
@attribute f48 numeric
@attribute f49 numeric
@attribute f50 numeric
@attribute f51 numeric
@attribute f52 numeric
@attribute f53 numeric
@attribute f54 numeric
@attribute f55 numeric
@attribute f56 numeric
@attribute f57 numeric
@attribute f58 numeric
@attribute f59 numeric
@attribute f60 numeric
@attribute f61 numeric
@attribute f62 numeric
@attribute f63 numeric
@attribute f64 numeric
@attribute f65 numeric
@attribute f66 numeric
@attribute f67 numeric
@attribute f68 numeric
@attribute f69 numeric
@attribute f70 numeric
@attribute f71 numeric
@attribute f72 numeric
@attribute f73 numeric
@attribute f74 numeric
@attribute f75 numeric
@attribute f76 numeric
@attribute f77 numeric
@attribute f78 numeric
@attribute f79 numeric
@attribute f80 numeric
@attribute f81 numeric
@attribute f82 numeric
@attribute f83 numeric
@attribute f84 numeric
@attribute f85 numeric
@attribute f86 numeric
@attribute f87 numeric
@attribute f88 numeric
@attribute f89 numeric
@attribute f90 numeric
@attribute f91 numeric
@attribute f92 numeric
@attribute f93 numeric
@attribute f94 numeric
@attribute f95 numeric
@attribute f96 numeric
@attribute f97 numeric
@attribute f98 numeric
@attribute f99 numeric
@attribute f100 numeric
@attribute f101 numeric
@attribute f102 numeric
@attribute f103 numeric
@attribute f104 numeric
@attribute f105 numeric
@attribute f106 numeric
@attribute f107 numeric
@attribute f108 numeric
@attribute f109 numeric
@attribute f110 numeric
@attribute f111 numeric
@attribute f112 numeric
@attribute f113 numeric
@attribute f114 numeric
@attribute f115 numeric
@attribute f116 numeric
@attribute f117 numeric
@attribute f118 numeric
@attribute f119 numeric
@attribute f120 numeric
@attribute f121 numeric
@attribute f122 numeric
@attribute f123 numeric
@attribute f124 numeric
@attribute f125 numeric
@attribute f126 numeric
@attribute f127 numeric
@attribute f128 numeric
@attribute f129 numeric
@attribute f130 numeric
@attribute f131 numeric
@attribute f132 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0,0,0,0,0,0,0,0,0.006548,0,0,0,0.215154,0.00625,0.0125,0,0,0,0,0,0,0.006224,0,0,0,0.009355,0,0,0.023386,0.001871,0,0.027128,0.028064,0,0,0.05625,0,0.06875,0.03125,0.06875,0.00625,0.05,0.025,0.329876,0,0,0,0,0,0,0,0,0.014032,0,0,0,0.210477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046773,0,0.023386,0,0.084191,0,0,0.075,0,0,0.025,0.06875,0,0,0.01875,0.186722,0.007484,0.004677,0,0,0,0.037418,0,0,0.001871,0,0,0.091674,0.028999,0.0125,0.00625,0.06875,0.0375,0.00625,0.00625,0.04375,0.05625,0.182573,0.025257,0,0,0,0,0,0.006548,0,0.005613,0,0.095416,0.004677,0,0.05,0.0125,0.0125,0.00625,0.09375,0,0.05625,0.01875,0.294606,5
0,0,0,0,0.049661,0,0,0,0,0,0,0,0.143341,0.057971,0.065217,0.021739,0,0,0,0,0,0.133489,0,0,0,0,0.089165,0,0,0,0,0.039503,0.004515,0,0.001129,0,0.007246,0.050725,0.043478,0.086957,0.007246,0,0,0.194379,0,0,0,0,0.031603,0,0,0,0.062077,0,0,0,0.064334,0.065217,0.028986,0,0,0,0,0,0.043478,0.169789,0,0,0,0,0.029345,0,0.028217,0,0,0,0.10158,0,0,0,0,0,0.028986,0.057971,0.050725,0.014493,0,0.168618,0,0,0,0,0.089165,0,0,0,0.002257,0,0.005643,0.032731,0.021445,0.072464,0.028986,0.007246,0,0,0.007246,0.050725,0.043478,0.194379,0,0,0,0,0.032731,0,0,0,0,0,0.171558,0,0,0,0,0,0,0.094203,0.036232,0.028986,0,0.139344,8
0,0,0.000592,0,0,0,0,0,0.001184,0,0,0,0.143872,0.033175,0.033175,0.028436,0,0,0.009479,0,0.004739,0.178414,0,0,0.001184,0,0.000592,0.000592,0,0,0,0.175252,0,0,0.001184,0.004739,0.009479,0.004739,0.028436,0.056872,0.004739,0.004739,0.004739,0.135463,0,0,0.00296,0,0,0,0,0,0.10598,0,0,0,0.110716,0.018957,0.018957,0.004739,0,0,0.004739,0.028436,0.009479,0.040749,0,0,0.001184,0,0.000592,0,0.020722,0,0.00296,0.161042,0,0,0,0.028436,0.009479,0,0,0.052133,0.028436,0,0.004739,0.121145,0.003552,0.005921,0,0,0,0,0,0.017762,0.005329,0,0,0.032564,0.030787,0.042654,0.042654,0.042654,0.018957,0.018957,0.033175,0.052133,0.033175,0.323789,0,0.040261,0,0,0,0.038484,0.017762,0,0,0.038484,0.036708,0.001776,0,0.004739,0.033175,0.066351,0.014218,0.028436,0.047393,0.075829,0.009479,0.200441,2
0,0,0,0,0.066908,0,0,0,0.001206,0,0,0,0.06088,0.042328,0.058201,0.047619,0,0,0,0,0.005291,0.221027,0,0,0,0,0.054852,0,0,0,0,0.047619,0,0,0,0.005291,0,0.058201,0.042328,0.068783,0.015873,0,0.005291,0.298686,0,0,0,0,0.024111,0,0,0.001808,0,0,0,0.144665,0,0.021164,0,0,0,0,0.010582,0.047619,0.037037,0.13859,0,0,0.015069,0,0.016878,0,0,0.000603,0.041591,0,0.065702,0.006631,0,0.063492,0.047619,0,0,0.074074,0.079365,0.026455,0,0.21147,0,0,0,0,0,0,0,0,0,0,0,0.251959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021097,0,0.16516,0.013261,0,0.095238,0.021164,0,0,0.079365,0.031746,0.015873,0,0.130227,9
0,0,0.006993,0,0,0,0,0.013986,0.002331,0,0,0.013986,0.153846,0.041322,0.033058,0.024793,0,0.008264,0.016529,0.033058,0,0.123746,0,0,0.009324,0,0,0,0,0,0.002331,0.016317,0.032634,0,0.013986,0.07438,0.008264,0.016529,0.024793,0.099174,0.024793,0,0.008264,0.29097,0,0,0,0,0,0,0,0,0.020979,0,0,0.237762,0,0.057851,0.008264,0,0,0,0,0,0,0.026756,0,0,0,0,0,0,0.032634,0,0.002331,0,0.079254,0,0,0.066116,0.008264,0,0.008264,0.123967,0.008264,0,0,0.234114,0,0,0,0,0,0,0,0,0,0,0,0.25641,0,0.132231,0,0,0,0,0,0,0,0.053512,0,0,0,0,0,0,0,0,0,0,0.102564,0.002331,0,0,0,0,0,0.132231,0.008264,0.016529,0.016529,0.270903,1
0,0,0.015588,0,0,0.001559,0,0,0.098207,0,0,0.023383,0.008574,0.020408,0.020408,0.061224,0.005102,0,0.015306,0.056122,0.010204,0.172821,0,0,0.007794,0,0,0,0.002338,0,0.045207,0.099766,0,0,0,0.035714,0.005102,0.030612,0.035714,0.045918,0.010204,0.02551,0.015306,0.184638,0,0,0,0,0,0,0,0,0.193297,0,0,0.042089,0,0.015306,0,0.005102,0,0,0,0,0,0.005908,0,0,0.001559,0,0,0,0.008574,0,0.072486,0.037412,0,0,0,0.02551,0.02551,0.005102,0.035714,0.056122,0.005102,0.030612,0.030612,0.251108,0.018706,0,0,0,0,0,0,0,0.113016,0,0,0.057677,0,0.015306,0.010204,0.045918,0.015306,0,0,0.045918,0.020408,0.143279,0.007015,0,0,0,0,0,0,0,0.072486,0,0.073266,0,0,0.015306,0.05102,0.010204,0,0.045918,0.05102,0.040816,0.005102,0.242245,3
0,0,0,0,0,0,0,0,0,0,0,0,0.238034,0.045113,0.06015,0.007519,0,0.015038,0,0,0,0.087871,0,0,0,0,0,0,0.056921,0,0,0.201811,0,0,0.005175,0,0.015038,0.015038,0.015038,0.045113,0.052632,0,0,0.084158,0,0.003881,0,0,0,0,0.012937,0,0,0,0,0,0.043984,0.082707,0.052632,0.015038,0.007519,0.022556,0.022556,0,0,0.257426,0,0,0,0,0.021992,0,0.054334,0,0,0.090556,0,0,0,0,0,0.082707,0.030075,0.052632,0,0,0,0.17698,0,0,0,0,0.054334,0,0,0.001294,0,0,0,0.056921,0,0.075188,0,0,0,0,0.007519,0.045113,0.052632,0.207921,0,0,0,0,0.076326,0,0,0,0,0,0.081501,0,0,0,0,0,0,0.06015,0.06015,0.052632,0.007519,0.185644,6
0,0,0,0,0,0,0,0,0.129741,0,0,0,0.01497,0.041379,0,0.103448,0,0,0,0.089655,0.006897,0.197133,0,0,0,0,0,0.005988,0,0,0.01996,0.002994,0.031936,0,0.008982,0.034483,0.027586,0.048276,0.027586,0.062069,0.041379,0.013793,0.013793,0.331541,0,0,0,0,0,0,0,0,0.209581,0,0,0,0,0.041379,0.041379,0,0,0,0,0,0,0.080645,0,0,0,0,0,0,0,0,0.001996,0,0.160679,0,0,0.02069,0.013793,0,0,0.055172,0.062069,0,0,0.164875,0,0,0,0,0,0,0,0,0.056886,0,0.083832,0.002994,0,0.048276,0.062069,0,0,0.048276,0.068966,0.013793,0.013793,0.225806,0,0,0,0,0,0,0,0,0,0,0.269461,0,0,0,0,0,0,0,0,0,0,0,7
0.005556,0,0.003704,0,0.011111,0.012963,0,0,0.025926,0,0,0,0.12037,0.061947,0.053097,0.035398,0.035398,0.00885,0.00885,0.00885,0.017699,0.139803,0,0,0,0,0.009259,0,0.005556,0,0,0.166667,0,0,0.003704,0.00885,0.00885,0.026549,0.053097,0.053097,0.00885,0,0,0.134868,0,0,0,0,0.131481,0,0,0,0.003704,0,0,0,0.035185,0.079646,0.035398,0.00885,0,0,0,0,0.00885,0.148026,0,0,0,0,0.087037,0,0,0,0,0.048148,0,0,0,0,0,0,0.035398,0.070796,0.00885,0,0,0.179276,0,0,0,0,0.068519,0,0,0,0.003704,0,0,0.138889,0,0.044248,0.00885,0,0,0,0,0.053097,0.070796,0.157895,0,0,0,0,0.018519,0,0.001852,0.001852,0,0,0.088889,0.007407,0,0,0,0,0.00885,0.053097,0.070796,0.035398,0.017699,0.240132,0
0,0.020498,0,0,0.002928,0.036603,0,0,0.001464,0.005857,0,0,0.074671,0.041096,0.041096,0.027397,0.013699,0.061644,0.020548,0,0.006849,0.166667,0.007321,0,0,0,0,0.087848,0,0,0,0.052709,0,0,0,0.034247,0.027397,0.034247,0.027397,0.054795,0,0,0.013699,0.181973,0,0.021962,0,0,0.002928,0.01757,0,0.001464,0.004392,0,0,0.102489,0.001464,0.034247,0.013699,0.013699,0.027397,0.006849,0.013699,0.041096,0.047945,0.154762,0,0,0,0,0,0.019034,0,0,0,0,0.035139,0,0,0.027397,0.020548,0,0.006849,0.054795,0.034247,0.006849,0.006849,0.290816,0,0,0,0,0,0,0,0,0.011713,0,0,0.310395,0,0.006849,0.013699,0,0,0,0,0,0.006849,0.008503,0,0,0,0,0,0,0.016105,0.001464,0,0,0.131772,0.032211,0,0.047945,0,0,0.020548,0.054795,0.027397,0.027397,0.034247,0.197279,4
0,0,0,0,0,0,0,0,0.008629,0,0,0,0.202538,0.015152,0.015152,0.005051,0,0,0,0.005051,0.010101,0.026152,0,0,0.003046,0,0,0,0.002538,0,0.009137,0.111675,0,0,0.015228,0.025253,0.030303,0.015152,0.020202,0.065657,0.020202,0.020202,0.005051,0.220423,0,0,0,0,0,0,0,0,0.031472,0,0,0,0.183249,0.005051,0.020202,0,0,0,0,0,0,0.017435,0,0,0,0,0,0,0.04467,0,0.022335,0.096447,0,0,0,0.040404,0.030303,0,0.005051,0.040404,0.050505,0,0,0.166874,0,0,0,0,0.00203,0,0,0.013198,0,0,0,0.085787,0.013706,0.035354,0.035354,0.060606,0,0,0.025253,0.055556,0.030303,0.32005,0,0.040102,0,0,0,0.022843,0.029949,0,0,0.025381,0.02335,0.01269,0,0.015152,0.035354,0.035354,0.040404,0.060606,0.045455,0.055556,0.025253,0.249066,2
0,0,0,0,0.07739,0,0,0,0.001517,0,0,0,0.06525,0.076923,0.048951,0.041958,0,0,0,0.006993,0.006993,0.18313,0,0,0,0,0.106222,0,0.00607,0,0,0.054628,0,0,0,0,0,0.034965,0.048951,0.076923,0.013986,0,0,0.166482,0,0,0,0,0.044006,0,0,0,0.130501,0,0,0,0,0.048951,0.055944,0,0,0,0,0.006993,0.034965,0.160932,0,0,0,0,0.054628,0,0.110774,0,0,0,0,0,0,0,0,0.006993,0.034965,0.06993,0.034965,0,0,0.167592,0,0,0,0,0.116844,0,0,0,0,0,0,0.072838,0,0.090909,0,0,0,0,0,0.041958,0.041958,0.149834,0,0,0,0,0.08953,0,0.003035,0,0,0,0.060698,0.00607,0,0,0,0,0.006993,0.076923,0.048951,0.034965,0.006993,0.172031,8
0,0,0,0,0,0,0,0,0,0,0,0,0.199841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003965,0.003965,0.030135,0.035686,0,0.033307,0.06993,0.013986,0.062937,0.041958,0.027972,0.034965,0.055944,0.013986,0.356948,0,0,0,0,0,0,0,0,0,0,0,0,0.199841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00793,0,0,0,0.133228,0,0.022205,0.090909,0.006993,0,0.006993,0.090909,0,0,0,0.163488,0,0,0,0,0,0.080095,0,0,0,0,0,0.025377,0.044409,0.027972,0.020979,0.062937,0.041958,0.013986,0,0.06993,0.048951,0.269755,0,0,0,0,0,0.005551,0,0.000793,0.000793,0,0.168121,0,0.004758,0.041958,0.020979,0,0,0.076923,0.034965,0.006993,0.013986,0.209809,5
0,0,0,0,0.052275,0,0,0,0.00484,0,0,0,0.059051,0.080292,0.051095,0.058394,0,0,0,0,0.007299,0.226308,0,0,0,0,0.07938,0,0,0,0,0.083253,0,0,0,0,0,0.021898,0.080292,0.058394,0.007299,0,0,0.186704,0,0,0,0,0.055179,0,0,0,0.050339,0,0,0.066796,0,0.051095,0,0,0,0,0,0.043796,0.051095,0.144272,0,0,0,0,0.041626,0,0,0,0.002904,0,0.081317,0,0,0.021898,0.007299,0,0,0.094891,0.051095,0,0.014599,0.240453,0,0,0,0,0,0,0,0,0.051307,0,0.009681,0.119071,0,0.072993,0.058394,0,0,0.021898,0.021898,0.014599,0.014599,0.132956,0,0,0,0,0,0,0,0,0,0,0.242982,0,0,0,0,0,0,0.043796,0.051095,0,0,0.069307,9
0,0,0,0,0,0,0,0,0,0,0,0,0.223776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002797,0.013986,0.011189,0,0.064336,0.079208,0.059406,0.019802,0.009901,0.118812,0.029703,0,0.009901,0.329825,0,0,0,0,0,0,0,0,0,0,0,0,0.163636,0.079208,0.059406,0,0,0,0,0,0,0.150877,0,0,0,0,0,0,0,0,0,0,0.144056,0,0,0.009901,0.009901,0,0,0.089109,0.069307,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.086713,0.004196,0.033566,0.118812,0.039604,0,0,0.108911,0.059406,0.009901,0.019802,0.319298,0,0,0,0,0,0,0,0,0,0,0.251748,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.007605,0,0,0.007605,0,0,0.132129,0.001901,0,0,0.005703,0.005556,0.027778,0.05,0.016667,0,0.011111,0.055556,0.022222,0.155143,0,0,0,0,0,0,0,0,0.008555,0.147338,0,0,0,0.022222,0.011111,0.022222,0.027778,0.044444,0.005556,0.005556,0.011111,0.178752,0,0,0.001901,0,0,0,0,0,0.193916,0,0,0,0,0.016667,0.033333,0.005556,0,0,0.005556,0.016667,0.011111,0.082631,0,0,0.006654,0,0,0,0.019011,0,0.030418,0.080798,0,0,0,0.005556,0.005556,0.027778,0.044444,0.016667,0.022222,0.055556,0.016667,0.212479,0.001901,0,0,0,0,0,0,0.000951,0.15019,0,0.01711,0.004753,0,0.016667,0.027778,0.061111,0.005556,0,0.022222,0.05,0.016667,0.177066,0,0,0,0,0,0,0,0,0.042776,0,0.138783,0,0,0.005556,0.038889,0.016667,0,0.022222,0.05,0.044444,0,0.193929,3
0,0,0,0,0,0,0,0,0,0,0,0,0.298,0.046729,0.028037,0.009346,0,0,0,0,0,0.03125,0,0,0,0,0,0,0.038,0,0,0.094,0,0,0.028,0.018692,0.037383,0.018692,0.009346,0.084112,0.046729,0,0,0.166016,0,0,0,0,0,0,0,0,0,0,0,0,0.114,0.093458,0.046729,0.009346,0.009346,0.018692,0,0,0,0.210938,0,0,0,0,0.004,0,0.122,0,0,0.08,0,0,0,0,0,0.037383,0.056075,0.028037,0.028037,0,0,0.121094,0,0,0,0,0.046,0,0,0,0,0,0,0.06,0.006,0.084112,0.009346,0,0,0,0,0.037383,0.056075,0.234375,0,0,0,0,0.06,0,0,0,0,0,0.05,0,0,0,0,0,0,0.084112,0.056075,0.046729,0,0.236328,6
0,0,0,0,0,0,0,0,0.078251,0,0,0.086306,0,0.020408,0,0.081633,0,0,0,0.054422,0.020408,0.137476,0,0,0,0,0,0,0,0,0.065593,0.005754,0.001151,0,0,0.054422,0.006803,0.068027,0.013605,0.102041,0.006803,0.034014,0.013605,0.322034,0,0,0,0,0,0,0,0,0.117376,0,0,0.124281,0,0.020408,0.013605,0,0,0,0,0,0,0.011299,0,0,0,0,0,0,0,0,0.03107,0,0.069045,0,0,0.054422,0.034014,0,0,0.081633,0.040816,0,0,0.276836,0,0,0,0,0,0,0,0,0.035673,0,0.006904,0.139241,0,0.102041,0.027211,0,0,0.013605,0.013605,0.013605,0.006803,0.154426,0,0,0,0,0,0,0,0,0,0,0.239356,0,0,0,0,0,0,0.061224,0.040816,0,0,0.097928,7
0,0,0,0,0.003226,0,0,0,0,0,0,0,0.213978,0.041667,0.058333,0.008333,0,0,0,0,0,0.082569,0,0,0,0,0.050538,0.002151,0.005376,0,0,0.050538,0,0,0.01828,0.008333,0.025,0.041667,0.066667,0.066667,0.008333,0,0,0.235474,0,0,0,0,0.103226,0,0,0,0,0,0,0,0.06129,0.091667,0.041667,0.008333,0,0,0,0,0,0.157492,0,0,0,0,0.188172,0,0,0,0,0.001075,0,0,0,0,0,0,0.008333,0.125,0,0,0,0.146789,0,0,0,0,0.08172,0,0,0,0,0,0,0.041935,0.010753,0.075,0.008333,0.008333,0,0,0,0.075,0.05,0.200306,0,0,0,0,0.092473,0,0,0,0,0,0.075269,0,0,0,0,0,0,0.041667,0.083333,0.058333,0,0.17737,0
0,0.031161,0,0,0.000944,0.056657,0,0,0,0,0,0,0.088763,0.055556,0.030303,0.020202,0.030303,0.040404,0.025253,0.010101,0.005051,0.127243,0,0,0,0,0,0.077432,0,0,0,0.003777,0,0,0.025496,0.055556,0.010101,0.035354,0.010101,0.055556,0.005051,0,0,0.249592,0,0.002833,0.000944,0,0.000944,0.00661,0,0.007554,0,0,0,0.153919,0,0.010101,0.010101,0.030303,0.020202,0.010101,0.020202,0.030303,0.045455,0.1354,0.001889,0,0,0,0,0.030217,0.023607,0.005666,0.003777,0,0.01322,0.022663,0,0.040404,0.010101,0.025253,0.025253,0.045455,0.025253,0.015152,0.035354,0.25938,0,0,0,0,0,0,0,0,0,0,0,0.287063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02644,0.004721,0.004721,0,0.016997,0.101983,0,0.050505,0.015152,0,0.015152,0.060606,0.015152,0.025253,0.030303,0.228385,4
0,0,0,0,0,0,0,0,0.101648,0,0,0,0.093407,0.033058,0.008264,0.066116,0,0,0,0.049587,0.016529,0.132321,0,0,0.002747,0,0,0,0,0,0.046703,0.10989,0,0,0,0.008264,0,0.041322,0.049587,0.041322,0.008264,0.024793,0.024793,0.184382,0,0,0,0,0,0,0,0,0.222527,0,0,0,0.085165,0,0.008264,0.082645,0,0,0,0,0,0.043384,0,0,0,0,0,0,0.038462,0,0.090659,0.03022,0,0,0,0.033058,0.049587,0,0,0.066116,0.024793,0,0,0.184382,0,0,0,0,0,0,0,0.013736,0,0,0,0.054945,0,0.057851,0.008264,0,0,0,0.016529,0.049587,0.024793,0.232104,0,0,0,0,0,0,0.027473,0.038462,0,0.024725,0,0.019231,0,0.008264,0,0,0.033058,0.057851,0.016529,0.057851,0.033058,0.223427,2
0,0,0,0,0.035422,0,0,0,0,0,0,0,0.111717,0.069307,0.059406,0.039604,0,0,0,0,0,0.166389,0,0,0,0,0.079019,0,0,0,0,0.076294,0,0,0,0,0,0.039604,0.059406,0.079208,0,0,0,0.161398,0,0,0,0,0.029973,0,0,0,0.06267,0,0,0,0.038147,0.069307,0.029703,0,0,0,0,0,0.039604,0.176373,0,0,0,0,0.043597,0,0.010899,0,0,0,0.108992,0,0,0,0,0,0,0.079208,0.059406,0,0,0.156406,0,0,0,0,0.059946,0,0,0,0,0,0,0.070845,0.008174,0.089109,0.019802,0,0,0,0,0.049505,0.049505,0.207987,0,0,0,0,0,0,0.008174,0,0,0,0.256131,0,0,0,0,0,0.009901,0.09901,0.039604,0.019802,0,0.131448,8
0,0,0,0,0,0,0,0,0.005542,0,0,0,0.198733,0.076433,0.012739,0.012739,0,0,0,0,0.012739,0.076923,0,0,0,0,0,0,0.009501,0,0,0.003959,0.076801,0,0,0,0,0.101911,0.019108,0.057325,0.031847,0.063694,0,0.334936,0,0,0,0,0,0,0,0,0.02692,0,0,0,0.18844,0.10828,0,0,0,0,0,0,0,0.054487,0,0,0,0,0,0,0.008709,0,0,0,0.177356,0,0,0,0,0,0.012739,0.082803,0.012739,0,0,0.141026,0.007918,0,0,0,0,0.02692,0,0,0,0,0,0.060966,0.000792,0.070064,0.019108,0.044586,0.038217,0.006369,0,0.044586,0.063694,0.294872,0,0,0,0,0,0,0,0,0,0,0.207443,0,0,0,0,0,0,0.076433,0.025478,0.006369,0,0.097756,5
0,0,0,0,0.054945,0,0,0,0.007692,0,0,0,0.09011,0.065041,0.056911,0.03252,0,0,0,0,0.01626,0.157807,0,0,0,0,0.078022,0,0,0,0,0.052747,0,0,0,0,0,0.04878,0.056911,0.089431,0,0,0,0.22093,0,0,0,0,0.036264,0,0,0,0.050549,0,0,0,0.059341,0.073171,0.02439,0,0,0,0,0.00813,0.04878,0.167774,0,0,0,0,0.01978,0,0,0,0,0,0.097802,0,0,0,0,0,0,0.065041,0.081301,0.01626,0,0.240864,0,0,0,0,0,0,0,0,0.026374,0,0.079121,0.003297,0.040659,0.081301,0.065041,0,0,0.04878,0.081301,0,0.01626,0.20598,0,0,0,0,0,0,0,0,0,0,0.303297,0,0,0,0,0,0,0.00813,0.01626,0,0,0.006645,9
0,0,0,0,0,0,0,0,0,0,0,0,0.231263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006424,0.029979,0,0.059957,0.089286,0.0625,0.008929,0.026786,0.089286,0.044643,0,0,0.326425,0,0,0,0,0,0,0,0,0,0,0,0,0.168094,0.080357,0.053571,0,0,0,0,0,0,0.15285,0,0,0,0,0,0,0,0,0,0,0.152034,0,0,0.026786,0,0,0,0.098214,0.0625,0,0,0.19171,0,0,0,0,0,0,0.005353,0,0,0,0.04818,0.006424,0.04818,0.098214,0.053571,0,0.008929,0.089286,0.0625,0.026786,0.017857,0.329016,0,0,0,0,0,0,0,0,0,0,0.244111,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.022573,0,0,0,0,0,0.115124,0,0,0,0.040632,0.010989,0.021978,0.065934,0,0,0.021978,0.043956,0.016484,0.138889,0,0,0.006772,0,0.001129,0.001129,0,0,0.015801,0.121896,0,0,0,0.016484,0.021978,0.027473,0.021978,0.06044,0,0.016484,0.010989,0.1875,0,0,0,0,0,0,0,0,0.230248,0,0,0,0.015801,0.016484,0.005495,0.016484,0,0,0,0.010989,0.005495,0.034722,0,0,0.009029,0,0.001129,0,0,0,0.074492,0.022573,0,0,0,0.021978,0.021978,0.016484,0.021978,0.049451,0.016484,0.043956,0.016484,0.248264,0.01693,0,0.001129,0,0,0,0,0.005643,0.094808,0,0.019187,0.010158,0.007901,0.021978,0.032967,0.06044,0.010989,0,0.027473,0.043956,0.027473,0.203125,0,0,0,0,0,0,0,0.003386,0.018059,0,0.14447,0,0,0.005495,0.021978,0.021978,0,0.016484,0.06044,0.016484,0.010989,0.1875,3
0,0,0.003223,0,0,0.000806,0,0,0.099919,0,0,0,0.073328,0.030303,0.018182,0.048485,0.006061,0,0.006061,0.054545,0.006061,0.146379,0,0,0.004029,0,0.000806,0,0,0,0.029009,0.002417,0.021757,0,0.012893,0.036364,0.036364,0.060606,0.012121,0.084848,0.030303,0.036364,0.006061,0.349769,0,0,0,0,0,0,0,0,0.163578,0,0,0,0.050766,0.048485,0.036364,0,0,0,0,0,0,0.075501,0,0,0,0,0,0,0,0,0.003223,0,0.153102,0,0,0.030303,0.012121,0,0,0.072727,0.054545,0,0,0.186441,0,0,0,0,0,0,0,0,0.020951,0,0.068493,0.001612,0.037873,0.066667,0.054545,0,0,0.054545,0.054545,0.024242,0.006061,0.238829,0,0,0,0,0,0,0,0,0,0,0.252216,0,0,0,0,0,0,0.006061,0.006061,0,0,0.003082,7
0,0,0,0,0,0,0,0,0,0,0,0,0.231203,0.00565,0.016949,0,0,0,0,0,0,0.011658,0,0,0,0,0,0,0.089599,0,0,0.052632,0,0,0.058271,0.028249,0.062147,0.016949,0,0.033898,0.084746,0,0,0.102332,0,0.011905,0,0,0.012531,0,0.011278,0,0,0,0,0,0.104637,0.050847,0.101695,0.016949,0.00565,0.045198,0.050847,0,0,0.199482,0,0.013158,0,0,0.017544,0,0.08584,0,0,0.030702,0,0,0,0,0.016949,0.062147,0.022599,0.039548,0.00565,0,0,0.212435,0,0,0,0,0.078947,0,0,0,0,0,0.000627,0.015664,0.006892,0.079096,0.016949,0,0,0,0.00565,0.062147,0.028249,0.301813,0,0,0,0,0.08396,0,0,0,0,0,0.094612,0,0,0,0,0,0,0.039548,0.073446,0.028249,0,0.17228,6
0,0,0,0,0.025676,0,0,0,0,0,0,0,0.143243,0.026042,0.03125,0.03125,0,0.010417,0.010417,0.026042,0,0.163386,0,0,0,0,0.028378,0,0,0,0,0.067568,0,0,0.002703,0.005208,0.005208,0.036458,0.036458,0.026042,0.010417,0.041667,0.015625,0.265748,0,0,0,0,0.204054,0.001351,0,0,0,0,0,0,0.009459,0.057292,0.015625,0,0.020833,0.036458,0.020833,0.010417,0.005208,0.096457,0,0,0,0,0.136486,0,0.008108,0,0,0,0.010811,0,0,0.026042,0.03125,0.015625,0.010417,0.03125,0.026042,0.010417,0.010417,0.183071,0,0,0.005405,0,0.091892,0,0,0.009459,0.010811,0,0.004054,0.039189,0,0.057292,0.03125,0.03125,0.026042,0.010417,0.046875,0.026042,0.03125,0.175197,0,0,0,0,0.006757,0,0,0.004054,0,0,0.190541,0,0,0.005208,0.015625,0.005208,0,0.020833,0.03125,0.015625,0.005208,0.116142,0
